Año;Provincia;Código INE;Municipio;Partido;Votos
2015;Albacete;20110000;Ayna;ABSTEN;62
2015;Albacete;20110000;Ayna;C's;16
2015;Albacete;20110000;Ayna;OTROS;3
2015;Albacete;20110000;Ayna;CENSO;661
2015;Albacete;20110000;Ayna;PSOE;288
2015;Albacete;20110000;Ayna;Podemos;23
2015;Albacete;20120000;Balazote;PP;528
2015;Albacete;20120000;Balazote;IU;109
2015;Albacete;20120000;Balazote;C's;49
2015;Albacete;20120000;Balazote;ABSTEN;222
2015;Albacete;20120000;Balazote;PSOE;831
2015;Albacete;20120000;Balazote;OTROS;10
2015;Albacete;20120000;Balazote;CENSO;1833
2015;Albacete;20120000;Balazote;Podemos;39
2015;Albacete;20130000;Balsa de Ves;ABSTEN;53
2015;Albacete;20130000;Balsa de Ves;PP;106
2015;Albacete;20130000;Balsa de Ves;OTROS;2
2015;Albacete;20130000;Balsa de Ves;C's;10
2015;Albacete;20130000;Balsa de Ves;CENSO;374
2015;Albacete;20130000;Balsa de Ves;PSOE;121
2015;Albacete;20130000;Balsa de Ves;IU;66
2015;Albacete;20130000;Balsa de Ves;Podemos;10
2015;Albacete;20140000;Ballestero (El);OTROS;2
2015;Albacete;20140000;Ballestero (El);PP;59
2015;Albacete;20140000;Ballestero (El);CENSO;135
2015;Albacete;20140000;Ballestero (El);C's;4
2015;Albacete;20140000;Ballestero (El);IU;0
2015;Albacete;20140000;Ballestero (El);PSOE;34
2015;Albacete;20140000;Ballestero (El);ABSTEN;20
2015;Albacete;20140000;Ballestero (El);Podemos;13
2015;Albacete;20150000;Barrax;IU;15
2015;Albacete;20150000;Barrax;PP;488
2015;Albacete;20150000;Barrax;ABSTEN;190
2015;Albacete;20150000;Barrax;C's;30
2015;Albacete;20150000;Barrax;OTROS;10
2015;Albacete;20150000;Barrax;PSOE;604
2015;Albacete;20150000;Barrax;CENSO;1432
2015;Albacete;20150000;Barrax;Podemos;40
2015;Albacete;20160000;Bienservida;PP;215
2015;Albacete;20160000;Bienservida;IU;3
2015;Albacete;20160000;Bienservida;C's;19
2015;Albacete;20160000;Bienservida;ABSTEN;77
2015;Albacete;20160000;Bienservida;PSOE;223
2015;Albacete;20160000;Bienservida;OTROS;3
2015;Albacete;20160000;Bienservida;Podemos;34
2015;Albacete;20160000;Bienservida;CENSO;587
2015;Albacete;20170000;Bogarra;OTROS;8
2015;Albacete;20170000;Bogarra;PP;284
2015;Albacete;20170000;Bogarra;CENSO;857
2015;Albacete;20170000;Bogarra;C's;39
2015;Albacete;20170000;Bogarra;IU;7
2015;Albacete;20170000;Bogarra;PSOE;325
2015;Albacete;20170000;Bogarra;ABSTEN;154
2015;Albacete;20170000;Bogarra;Podemos;17
2015;Albacete;20180000;Bonete;ABSTEN;117
2015;Albacete;20180000;Bonete;PP;300
2015;Albacete;20180000;Bonete;OTROS;5
2015;Albacete;20180000;Bonete;C's;26
2015;Albacete;20180000;Bonete;CENSO;844
2015;Albacete;20180000;Bonete;PSOE;321
2015;Albacete;20180000;Bonete;IU;8
2015;Albacete;20180000;Bonete;Podemos;44
2015;Albacete;20190000;Bonillo (El);IU;31
2015;Albacete;20190000;Bonillo (El);PP;789
2015;Albacete;20190000;Bonillo (El);ABSTEN;316
2015;Albacete;20190000;Bonillo (El);C's;62
2015;Albacete;20190000;Bonillo (El);OTROS;26
2015;Albacete;20190000;Bonillo (El);PSOE;987
2015;Albacete;20190000;Bonillo (El);CENSO;2420
2015;Albacete;20190000;Bonillo (El);Podemos;139
2015;Albacete;20200000;Carcelén;PP;163
2015;Albacete;20200000;Carcelén;IU;3
2015;Albacete;20200000;Carcelén;C's;25
2015;Albacete;20200000;Carcelén;ABSTEN;38
2015;Albacete;20200000;Carcelén;PSOE;179
2015;Albacete;20200000;Carcelén;OTROS;4
2015;Albacete;20200000;Carcelén;CENSO;449
2015;Albacete;20200000;Carcelén;Podemos;20
2015;Albacete;20210000;Casas-Ibáñez;Podemos;524
2015;Albacete;20210000;Casas-Ibáñez;OTROS;59
2015;Albacete;20210000;Casas-Ibáñez;PP;909
2015;Albacete;20210000;Casas-Ibáñez;IU;48
2015;Albacete;20210000;Casas-Ibáñez;C's;203
2015;Albacete;20210000;Casas-Ibáñez;ABSTEN;749
2015;Albacete;20210000;Casas-Ibáñez;PSOE;828
2015;Albacete;20210000;Casas-Ibáñez;CENSO;3411
2015;Albacete;20220000;Casas de Juan Núñez;CENSO;1059
2015;Albacete;20220000;Casas de Juan Núñez;OTROS;9
2015;Albacete;20220000;Casas de Juan Núñez;PP;426
2015;Albacete;20220000;Casas de Juan Núñez;C's;58
2015;Albacete;20220000;Casas de Juan Núñez;IU;16
2015;Albacete;20220000;Casas de Juan Núñez;PSOE;339
2015;Albacete;20220000;Casas de Juan Núñez;ABSTEN;119
2015;Albacete;20220000;Casas de Juan Núñez;Podemos;45
2015;Albacete;20230000;Casas de Lázaro;ABSTEN;25
2015;Albacete;20230000;Casas de Lázaro;Podemos;17
2015;Albacete;20230000;Casas de Lázaro;PP;183
2015;Albacete;20230000;Casas de Lázaro;CENSO;378
2015;Albacete;20230000;Casas de Lázaro;OTROS;11
2015;Albacete;20230000;Casas de Lázaro;C's;21
2015;Albacete;20230000;Casas de Lázaro;PSOE;104
2015;Albacete;20230000;Casas de Lázaro;IU;6
2015;Albacete;20240000;Casas de Ves;Podemos;28
2015;Albacete;20240000;Casas de Ves;IU;2
2015;Albacete;20240000;Casas de Ves;PP;255
2015;Albacete;20240000;Casas de Ves;ABSTEN;70
2015;Albacete;20240000;Casas de Ves;C's;16
2015;Albacete;20240000;Casas de Ves;CENSO;574
2015;Albacete;20240000;Casas de Ves;OTROS;6
2015;Albacete;20240000;Casas de Ves;PSOE;185
2015;Albacete;20250000;Caudete;Podemos;574
2015;Albacete;20250000;Caudete;OTROS;264
2015;Albacete;20250000;Caudete;CENSO;7541
2015;Albacete;20250000;Caudete;PP;2153
2015;Albacete;20250000;Caudete;C's;586
2015;Albacete;20250000;Caudete;IU;203
2015;Albacete;20250000;Caudete;PSOE;1617
2015;Albacete;20250000;Caudete;ABSTEN;1803
2015;Albacete;20260000;Cenizate;ABSTEN;108
2015;Albacete;20260000;Cenizate;Podemos;51
2015;Albacete;20260000;Cenizate;PP;220
2015;Albacete;20260000;Cenizate;OTROS;11
2015;Albacete;20260000;Cenizate;CENSO;836
2015;Albacete;20260000;Cenizate;C's;19
2015;Albacete;20260000;Cenizate;PSOE;352
2015;Albacete;20260000;Cenizate;IU;55
2015;Albacete;20270000;Corral-Rubio;Podemos;3
2015;Albacete;20270000;Corral-Rubio;PP;32
2015;Albacete;20270000;Corral-Rubio;IU;1
2015;Albacete;20270000;Corral-Rubio;ABSTEN;18
2015;Albacete;20270000;Corral-Rubio;C's;0
2015;Albacete;20270000;Corral-Rubio;PSOE;77
2015;Albacete;20270000;Corral-Rubio;OTROS;1
2015;Albacete;20270000;Corral-Rubio;CENSO;132
2015;Albacete;20280000;Cotillas;OTROS;88
2015;Albacete;20280000;Cotillas;Podemos;242
2015;Albacete;20280000;Cotillas;CENSO;3306
2015;Albacete;20280000;Cotillas;PP;824
2015;Albacete;20280000;Cotillas;C's;230
2015;Albacete;20280000;Cotillas;IU;126
2015;Albacete;20280000;Cotillas;ABSTEN;862
2015;Albacete;20280000;Cotillas;PSOE;823
2015;Albacete;20290000;Chinchilla de Monte-Aragón;Podemos;9
2015;Albacete;20290000;Chinchilla de Monte-Aragón;IU;0
2015;Albacete;20290000;Chinchilla de Monte-Aragón;ABSTEN;25
2015;Albacete;20290000;Chinchilla de Monte-Aragón;PP;116
2015;Albacete;20290000;Chinchilla de Monte-Aragón;C's;19
2015;Albacete;20290000;Chinchilla de Monte-Aragón;OTROS;7
2015;Albacete;20290000;Chinchilla de Monte-Aragón;CENSO;313
2015;Albacete;20290000;Chinchilla de Monte-Aragón;PSOE;134
2015;Albacete;20300000;Elche de la Sierra;ABSTEN;547
2015;Albacete;20300000;Elche de la Sierra;Podemos;176
2015;Albacete;20300000;Elche de la Sierra;OTROS;30
2015;Albacete;20300000;Elche de la Sierra;PP;845
2015;Albacete;20300000;Elche de la Sierra;CENSO;3084
2015;Albacete;20300000;Elche de la Sierra;C's;127
2015;Albacete;20300000;Elche de la Sierra;PSOE;1267
2015;Albacete;20300000;Elche de la Sierra;IU;21
2015;Albacete;20310000;Férez;Podemos;20
2015;Albacete;20310000;Férez;IU;35
2015;Albacete;20310000;Férez;ABSTEN;65
2015;Albacete;20310000;Férez;PP;233
2015;Albacete;20310000;Férez;OTROS;0
2015;Albacete;20310000;Férez;C's;12
2015;Albacete;20310000;Férez;CENSO;586
2015;Albacete;20310000;Férez;PSOE;209
2015;Albacete;20320000;Fuensanta;Podemos;21
2015;Albacete;20320000;Fuensanta;PP;74
2015;Albacete;20320000;Fuensanta;IU;26
2015;Albacete;20320000;Fuensanta;ABSTEN;58
2015;Albacete;20320000;Fuensanta;C's;5
2015;Albacete;20320000;Fuensanta;OTROS;1
2015;Albacete;20320000;Fuensanta;PSOE;90
2015;Albacete;20320000;Fuensanta;CENSO;284
2015;Albacete;20330000;Fuente-Álamo;OTROS;33
2015;Albacete;20330000;Fuente-Álamo;Podemos;145
2015;Albacete;20330000;Fuente-Álamo;CENSO;1921
2015;Albacete;20330000;Fuente-Álamo;PP;657
2015;Albacete;20330000;Fuente-Álamo;C's;86
2015;Albacete;20330000;Fuente-Álamo;IU;19
2015;Albacete;20330000;Fuente-Álamo;ABSTEN;298
2015;Albacete;20330000;Fuente-Álamo;PSOE;604
2015;Albacete;20340000;Fuentealbilla;Podemos;139
2015;Albacete;20340000;Fuentealbilla;ABSTEN;213
2015;Albacete;20340000;Fuentealbilla;PP;433
2015;Albacete;20340000;Fuentealbilla;OTROS;14
2015;Albacete;20340000;Fuentealbilla;CENSO;1411
2015;Albacete;20340000;Fuentealbilla;C's;43
2015;Albacete;20340000;Fuentealbilla;PSOE;507
2015;Albacete;20340000;Fuentealbilla;IU;20
2015;Albacete;20350000;Gineta (La);Podemos;131
2015;Albacete;20350000;Gineta (La);IU;15
2015;Albacete;20350000;Gineta (La);PP;530
2015;Albacete;20350000;Gineta (La);ABSTEN;382
2015;Albacete;20350000;Gineta (La);C's;159
2015;Albacete;20350000;Gineta (La);OTROS;44
2015;Albacete;20350000;Gineta (La);CENSO;1997
2015;Albacete;20350000;Gineta (La);PSOE;682
2015;Albacete;20360000;Golosalvo;Podemos;7
2015;Albacete;20360000;Golosalvo;PP;37
2015;Albacete;20360000;Golosalvo;IU;1
2015;Albacete;20360000;Golosalvo;C's;4
2015;Albacete;20360000;Golosalvo;ABSTEN;21
2015;Albacete;20360000;Golosalvo;PSOE;23
2015;Albacete;20360000;Golosalvo;OTROS;1
2015;Albacete;20360000;Golosalvo;CENSO;100
2015;Albacete;20370000;Hellín;Podemos;1248
2015;Albacete;20370000;Hellín;OTROS;451
2015;Albacete;20370000;Hellín;CENSO;22838
2015;Albacete;20370000;Hellín;PP;4490
2015;Albacete;20370000;Hellín;C's;1184
2015;Albacete;20370000;Hellín;IU;633
2015;Albacete;20370000;Hellín;PSOE;4954
2015;Albacete;20370000;Hellín;ABSTEN;9251
2015;Albacete;20380000;Herrera (La);Podemos;10
2015;Albacete;20380000;Herrera (La);ABSTEN;51
2015;Albacete;20380000;Herrera (La);PP;129
2015;Albacete;20380000;Herrera (La);OTROS;2
2015;Albacete;20380000;Herrera (La);CENSO;285
2015;Albacete;20380000;Herrera (La);C's;14
2015;Albacete;20380000;Herrera (La);PSOE;72
2015;Albacete;20380000;Herrera (La);IU;3
2015;Albacete;20390000;Higueruela;Podemos;85
2015;Albacete;20390000;Higueruela;IU;7
2015;Albacete;20390000;Higueruela;ABSTEN;139
2015;Albacete;20390000;Higueruela;PP;380
2015;Albacete;20390000;Higueruela;C's;43
2015;Albacete;20390000;Higueruela;OTROS;7
2015;Albacete;20390000;Higueruela;CENSO;1017
2015;Albacete;20390000;Higueruela;PSOE;312
2015;Albacete;20400000;Hoya-Gonzalo;Podemos;28
2015;Albacete;20400000;Hoya-Gonzalo;PP;229
2015;Albacete;20400000;Hoya-Gonzalo;IU;2
2015;Albacete;20400000;Hoya-Gonzalo;ABSTEN;39
2015;Albacete;20400000;Hoya-Gonzalo;C's;33
2015;Albacete;20400000;Hoya-Gonzalo;PSOE;257
2015;Albacete;20400000;Hoya-Gonzalo;OTROS;9
2015;Albacete;20400000;Hoya-Gonzalo;CENSO;605
2015;Albacete;20410000;Jorquera;Podemos;10
2015;Albacete;20410000;Jorquera;OTROS;5
2015;Albacete;20410000;Jorquera;CENSO;363
2015;Albacete;20410000;Jorquera;PP;186
2015;Albacete;20410000;Jorquera;IU;4
2015;Albacete;20410000;Jorquera;C's;12
2015;Albacete;20410000;Jorquera;ABSTEN;63
2015;Albacete;20410000;Jorquera;PSOE;73
2015;Albacete;20420000;Letur;ABSTEN;150
2015;Albacete;20420000;Letur;Podemos;38
2015;Albacete;20420000;Letur;OTROS;9
2015;Albacete;20420000;Letur;PP;293
2015;Albacete;20420000;Letur;CENSO;853
2015;Albacete;20420000;Letur;C's;26
2015;Albacete;20420000;Letur;IU;14
2015;Albacete;20420000;Letur;PSOE;305
2015;Albacete;20430000;Lezuza;IU;3
2015;Albacete;20430000;Lezuza;Podemos;33
2015;Albacete;20430000;Lezuza;ABSTEN;172
2015;Albacete;20430000;Lezuza;PP;463
2015;Albacete;20430000;Lezuza;OTROS;6
2015;Albacete;20430000;Lezuza;C's;40
2015;Albacete;20430000;Lezuza;CENSO;1270
2015;Albacete;20430000;Lezuza;PSOE;500
2015;Albacete;20440000;Liétor;CENSO;1144
2015;Albacete;20440000;Liétor;Podemos;46
2015;Albacete;20440000;Liétor;PP;316
2015;Albacete;20440000;Liétor;IU;11
2015;Albacete;20440000;Liétor;ABSTEN;295
2015;Albacete;20440000;Liétor;C's;27
2015;Albacete;20440000;Liétor;OTROS;21
2015;Albacete;20440000;Liétor;PSOE;405
2015;Albacete;20450000;Madrigueras;OTROS;41
2015;Albacete;20450000;Madrigueras;Podemos;314
2015;Albacete;20450000;Madrigueras;CENSO;3714
2015;Albacete;20450000;Madrigueras;PP;723
2015;Albacete;20450000;Madrigueras;C's;160
2015;Albacete;20450000;Madrigueras;IU;727
2015;Albacete;20450000;Madrigueras;ABSTEN;608
2015;Albacete;20450000;Madrigueras;PSOE;1027
2015;Albacete;20460000;Mahora;ABSTEN;142
2015;Albacete;20460000;Mahora;Podemos;73
2015;Albacete;20460000;Mahora;OTROS;11
2015;Albacete;20460000;Mahora;PP;437
2015;Albacete;20460000;Mahora;CENSO;1161
2015;Albacete;20460000;Mahora;C's;53
2015;Albacete;20460000;Mahora;PSOE;360
2015;Albacete;20460000;Mahora;IU;12
2015;Albacete;20470000;Masegoso;Podemos;2
2015;Albacete;20470000;Masegoso;IU;1
2015;Albacete;20470000;Masegoso;ABSTEN;13
2015;Albacete;20470000;Masegoso;PP;76
2015;Albacete;20470000;Masegoso;OTROS;2
2015;Albacete;20470000;Masegoso;C's;1
2015;Albacete;20470000;Masegoso;CENSO;117
2015;Albacete;20470000;Masegoso;PSOE;18
2015;Albacete;20480000;Minaya;CENSO;1247
2015;Albacete;20480000;Minaya;Podemos;48
2015;Albacete;20480000;Minaya;IU;6
2015;Albacete;20480000;Minaya;PP;510
2015;Albacete;20480000;Minaya;ABSTEN;167
2015;Albacete;20480000;Minaya;C's;37
2015;Albacete;20480000;Minaya;OTROS;7
2015;Albacete;20480000;Minaya;PSOE;429
2015;Albacete;20490000;Molinicos;OTROS;9
2015;Albacete;20490000;Molinicos;Podemos;26
2015;Albacete;20490000;Molinicos;CENSO;849
2015;Albacete;20490000;Molinicos;PP;257
2015;Albacete;20490000;Molinicos;IU;3
2015;Albacete;20490000;Molinicos;C's;12
2015;Albacete;20490000;Molinicos;ABSTEN;180
2015;Albacete;20490000;Molinicos;PSOE;348
2015;Albacete;20500000;Montalvos;ABSTEN;13
2015;Albacete;20500000;Montalvos;Podemos;14
2015;Albacete;20500000;Montalvos;OTROS;0
2015;Albacete;20500000;Montalvos;PP;47
2015;Albacete;20500000;Montalvos;CENSO;101
2015;Albacete;20500000;Montalvos;C's;1
2015;Albacete;20500000;Montalvos;IU;0
2015;Albacete;20500000;Montalvos;PSOE;26
2015;Albacete;20510000;Montealegre del Castillo;IU;5
2015;Albacete;20510000;Montealegre del Castillo;Podemos;33
2015;Albacete;20510000;Montealegre del Castillo;ABSTEN;487
2015;Albacete;20510000;Montealegre del Castillo;PP;713
2015;Albacete;20510000;Montealegre del Castillo;OTROS;18
2015;Albacete;20510000;Montealegre del Castillo;C's;63
2015;Albacete;20510000;Montealegre del Castillo;CENSO;1697
2015;Albacete;20510000;Montealegre del Castillo;PSOE;313
2015;Albacete;20520000;Motilleja;CENSO;472
2015;Albacete;20520000;Motilleja;Podemos;15
2015;Albacete;20520000;Motilleja;IU;35
2015;Albacete;20520000;Motilleja;PP;151
2015;Albacete;20520000;Motilleja;ABSTEN;50
2015;Albacete;20520000;Motilleja;C's;20
2015;Albacete;20520000;Motilleja;OTROS;4
2015;Albacete;20520000;Motilleja;PSOE;178
2015;Albacete;20530000;Munera;OTROS;55
2015;Albacete;20530000;Munera;Podemos;169
2015;Albacete;20530000;Munera;CENSO;3001
2015;Albacete;20530000;Munera;PP;856
2015;Albacete;20530000;Munera;C's;78
2015;Albacete;20530000;Munera;IU;148
2015;Albacete;20530000;Munera;ABSTEN;558
2015;Albacete;20530000;Munera;PSOE;1039
2015;Albacete;20540000;Navas de Jorquera;ABSTEN;61
2015;Albacete;20540000;Navas de Jorquera;Podemos;16
2015;Albacete;20540000;Navas de Jorquera;PP;171
2015;Albacete;20540000;Navas de Jorquera;OTROS;1
2015;Albacete;20540000;Navas de Jorquera;CENSO;395
2015;Albacete;20540000;Navas de Jorquera;C's;15
2015;Albacete;20540000;Navas de Jorquera;PSOE;113
2015;Albacete;20540000;Navas de Jorquera;IU;2
2015;Albacete;20550000;Nerpio;Podemos;59
2015;Albacete;20550000;Nerpio;IU;10
2015;Albacete;20550000;Nerpio;ABSTEN;243
2015;Albacete;20550000;Nerpio;PP;395
2015;Albacete;20550000;Nerpio;C's;49
2015;Albacete;20550000;Nerpio;OTROS;6
2015;Albacete;20550000;Nerpio;CENSO;1163
2015;Albacete;20550000;Nerpio;PSOE;368
2015;Albacete;20560000;Ontur;CENSO;1733
2015;Albacete;20560000;Ontur;Podemos;40
2015;Albacete;20560000;Ontur;PP;626
2015;Albacete;20560000;Ontur;IU;6
2015;Albacete;20560000;Ontur;ABSTEN;273
2015;Albacete;20560000;Ontur;C's;52
2015;Albacete;20560000;Ontur;PSOE;655
2015;Albacete;20560000;Ontur;OTROS;24
2015;Albacete;20570000;Ossa de Montiel;OTROS;14
2015;Albacete;20570000;Ossa de Montiel;Podemos;127
2015;Albacete;20570000;Ossa de Montiel;CENSO;2070
2015;Albacete;20570000;Ossa de Montiel;PP;476
2015;Albacete;20570000;Ossa de Montiel;C's;74
2015;Albacete;20570000;Ossa de Montiel;IU;143
2015;Albacete;20570000;Ossa de Montiel;ABSTEN;408
2015;Albacete;20570000;Ossa de Montiel;PSOE;748
2015;Albacete;20580000;Paterna del Madera;ABSTEN;55
2015;Albacete;20580000;Paterna del Madera;Podemos;12
2015;Albacete;20580000;Paterna del Madera;OTROS;1
2015;Albacete;20580000;Paterna del Madera;PP;96
2015;Albacete;20580000;Paterna del Madera;CENSO;341
2015;Albacete;20580000;Paterna del Madera;C's;14
2015;Albacete;20580000;Paterna del Madera;PSOE;122
2015;Albacete;20580000;Paterna del Madera;IU;35
2015;Albacete;20590000;Peñascosa;Podemos;8
2015;Albacete;20590000;Peñascosa;IU;43
2015;Albacete;20590000;Peñascosa;ABSTEN;46
2015;Albacete;20590000;Peñascosa;PP;80
2015;Albacete;20590000;Peñascosa;C's;2
2015;Albacete;20590000;Peñascosa;CENSO;323
2015;Albacete;20590000;Peñascosa;OTROS;7
2015;Albacete;20590000;Peñascosa;PSOE;132
2015;Albacete;20600000;Peñas de San Pedro;CENSO;1314
2015;Albacete;20600000;Peñas de San Pedro;Podemos;71
2015;Albacete;20600000;Peñas de San Pedro;PP;553
2015;Albacete;20600000;Peñas de San Pedro;IU;5
2015;Albacete;20600000;Peñas de San Pedro;ABSTEN;252
2015;Albacete;20600000;Peñas de San Pedro;OTROS;14
2015;Albacete;20600000;Peñas de San Pedro;C's;47
2015;Albacete;20600000;Peñas de San Pedro;PSOE;328
2015;Albacete;20610000;Pétrola;OTROS;9
2015;Albacete;20610000;Pétrola;Podemos;30
2015;Albacete;20610000;Pétrola;CENSO;653
2015;Albacete;20610000;Pétrola;PP;277
2015;Albacete;20610000;Pétrola;IU;7
2015;Albacete;20610000;Pétrola;C's;22
2015;Albacete;20610000;Pétrola;ABSTEN;113
2015;Albacete;20610000;Pétrola;PSOE;171
2015;Albacete;20620000;Povedilla;ABSTEN;84
2015;Albacete;20620000;Povedilla;Podemos;16
2015;Albacete;20620000;Povedilla;OTROS;4
2015;Albacete;20620000;Povedilla;PP;130
2015;Albacete;20620000;Povedilla;CENSO;416
2015;Albacete;20620000;Povedilla;C's;18
2015;Albacete;20620000;Povedilla;IU;0
2015;Albacete;20620000;Povedilla;PSOE;155
2015;Albacete;20630000;Pozo Cañada;IU;15
2015;Albacete;20630000;Pozo Cañada;Podemos;80
2015;Albacete;20630000;Pozo Cañada;ABSTEN;389
2015;Albacete;20630000;Pozo Cañada;PP;675
2015;Albacete;20630000;Pozo Cañada;C's;111
2015;Albacete;20630000;Pozo Cañada;CENSO;2208
2015;Albacete;20630000;Pozo Cañada;OTROS;21
2015;Albacete;20630000;Pozo Cañada;PSOE;840
2015;Albacete;20640000;Pozohondo;OTROS;25
2015;Albacete;20640000;Pozohondo;IU;22
2015;Albacete;20640000;Pozohondo;Podemos;44
2015;Albacete;20640000;Pozohondo;ABSTEN;270
2015;Albacete;20640000;Pozohondo;PP;406
2015;Albacete;20640000;Pozohondo;C's;55
2015;Albacete;20640000;Pozohondo;CENSO;1480
2015;Albacete;20640000;Pozohondo;PSOE;615
2015;Albacete;20650000;Pozuelo;Podemos;31
2015;Albacete;20650000;Pozuelo;CENSO;482
2015;Albacete;20650000;Pozuelo;OTROS;11
2015;Albacete;20650000;Pozuelo;PP;198
2015;Albacete;20650000;Pozuelo;IU;0
2015;Albacete;20650000;Pozuelo;C's;22
2015;Albacete;20650000;Pozuelo;ABSTEN;48
2015;Albacete;20650000;Pozuelo;PSOE;158
2015;Albacete;20660000;Recueja (La);ABSTEN;21
2015;Albacete;20660000;Recueja (La);Podemos;10
2015;Albacete;20660000;Recueja (La);PP;90
2015;Albacete;20660000;Recueja (La);CENSO;238
2015;Albacete;20660000;Recueja (La);OTROS;3
2015;Albacete;20660000;Recueja (La);C's;5
2015;Albacete;20660000;Recueja (La);IU;1
2015;Albacete;20660000;Recueja (La);PSOE;104
2015;Albacete;20670000;Riópar;IU;12
2015;Albacete;20670000;Riópar;Podemos;90
2015;Albacete;20670000;Riópar;ABSTEN;200
2015;Albacete;20670000;Riópar;PP;415
2015;Albacete;20670000;Riópar;C's;34
2015;Albacete;20670000;Riópar;CENSO;1198
2015;Albacete;20670000;Riópar;OTROS;17
2015;Albacete;20670000;Riópar;PSOE;394
2015;Albacete;20680000;Robledo;CENSO;348
2015;Albacete;20680000;Robledo;OTROS;9
2015;Albacete;20680000;Robledo;Podemos;18
2015;Albacete;20680000;Robledo;IU;1
2015;Albacete;20680000;Robledo;PP;76
2015;Albacete;20680000;Robledo;ABSTEN;67
2015;Albacete;20680000;Robledo;C's;11
