Código de mesa;Provincia;"Código 
municipio";Municipio;Distrito;Sección;Mesa;Censo;Primer Avance;Segundo Avance;Total Votantes;Votos Nulos;Votos Blanco;Partido;Nº Votos
05-014-2-0001-A;AVILA;014;ARENAS DE SAN PEDRO;2;0001;A;866;220;579;675;5;2;CDS;303
05-014-2-0001-A;AVILA;014;ARENAS DE SAN PEDRO;2;0001;A;866;220;579;675;5;2;PCE;125
05-014-2-0001-A;AVILA;014;ARENAS DE SAN PEDRO;2;0001;A;866;220;579;675;5;2;AP-PDP-UL;125
05-014-2-0001-A;AVILA;014;ARENAS DE SAN PEDRO;2;0001;A;866;220;579;675;5;2;PSOE;115
05-014-3-0001-A;AVILA;014;ARENAS DE SAN PEDRO;3;0001;A;806;204;446;527;14;7;CDS;144
05-014-3-0001-A;AVILA;014;ARENAS DE SAN PEDRO;3;0001;A;806;204;446;527;14;7;PSOE;133
05-014-3-0001-A;AVILA;014;ARENAS DE SAN PEDRO;3;0001;A;806;204;446;527;14;7;AP-PDP-UL;124
05-014-3-0001-A;AVILA;014;ARENAS DE SAN PEDRO;3;0001;A;806;204;446;527;14;7;PCE;105
05-014-1-0002-A;AVILA;014;ARENAS DE SAN PEDRO;1;0002;A;816;226;599;682;9;1;CDS;277
05-014-1-0002-A;AVILA;014;ARENAS DE SAN PEDRO;1;0002;A;816;226;599;682;9;1;PCE;180
05-014-1-0002-A;AVILA;014;ARENAS DE SAN PEDRO;1;0002;A;816;226;599;682;9;1;PSOE;129
05-014-1-0002-A;AVILA;014;ARENAS DE SAN PEDRO;1;0002;A;816;226;599;682;9;1;AP-PDP-UL;86
05-014-2-0002-A;AVILA;014;ARENAS DE SAN PEDRO;2;0002;A;1240;303;837;997;8;7;CDS;348
05-014-2-0002-A;AVILA;014;ARENAS DE SAN PEDRO;2;0002;A;1240;303;837;997;8;7;PCE;223
05-014-2-0002-A;AVILA;014;ARENAS DE SAN PEDRO;2;0002;A;1240;303;837;997;8;7;AP-PDP-UL;216
05-014-2-0002-A;AVILA;014;ARENAS DE SAN PEDRO;2;0002;A;1240;303;837;997;8;7;PSOE;195
05-015-1-0001-A;AVILA;015;AREVALILLO;1;0001;A;217;60;75;128;2;0;PSOE;56
05-015-1-0001-A;AVILA;015;AREVALILLO;1;0001;A;217;60;75;128;2;0;AP-PDP-UL;51
05-015-1-0001-A;AVILA;015;AREVALILLO;1;0001;A;217;60;75;128;2;0;CDS;17
05-015-1-0001-A;AVILA;015;AREVALILLO;1;0001;A;217;60;75;128;2;0;PCE;2
05-016-1-0001-A;AVILA;016;ARÉVALO;1;0001;A;611;132;357;462;11;0;PSOE;209
05-016-1-0001-A;AVILA;016;ARÉVALO;1;0001;A;611;132;357;462;11;0;CDS;129
05-016-1-0001-A;AVILA;016;ARÉVALO;1;0001;A;611;132;357;462;11;0;AP-PDP-UL;107
05-016-1-0001-A;AVILA;016;ARÉVALO;1;0001;A;611;132;357;462;11;0;PCE;6
05-016-2-0001-A;AVILA;016;ARÉVALO;2;0001;A;751;144;410;564;10;5;AP-PDP-UL;231
05-016-2-0001-A;AVILA;016;ARÉVALO;2;0001;A;751;144;410;564;10;5;PSOE;188
05-016-2-0001-A;AVILA;016;ARÉVALO;2;0001;A;751;144;410;564;10;5;CDS;126
05-016-2-0001-A;AVILA;016;ARÉVALO;2;0001;A;751;144;410;564;10;5;PCE;4
05-016-2-0001-B;AVILA;016;ARÉVALO;2;0001;B;753;161;410;557;8;6;PSOE;210
05-016-2-0001-B;AVILA;016;ARÉVALO;2;0001;B;753;161;410;557;8;6;AP-PDP-UL;192
05-016-2-0001-B;AVILA;016;ARÉVALO;2;0001;B;753;161;410;557;8;6;CDS;140
05-016-2-0001-B;AVILA;016;ARÉVALO;2;0001;B;753;161;410;557;8;6;PCE;1
05-016-1-0002-A;AVILA;016;ARÉVALO;1;0002;A;608;97;346;452;6;2;PSOE;181
05-016-1-0002-A;AVILA;016;ARÉVALO;1;0002;A;608;97;346;452;6;2;AP-PDP-UL;139
05-016-1-0002-A;AVILA;016;ARÉVALO;1;0002;A;608;97;346;452;6;2;CDS;118
05-016-1-0002-A;AVILA;016;ARÉVALO;1;0002;A;608;97;346;452;6;2;PCE;6
05-016-2-0002-A;AVILA;016;ARÉVALO;2;0002;A;957;141;506;694;11;11;AP-PDP-UL;257
05-016-2-0002-A;AVILA;016;ARÉVALO;2;0002;A;957;141;506;694;11;11;PSOE;208
05-016-2-0002-A;AVILA;016;ARÉVALO;2;0002;A;957;141;506;694;11;11;CDS;196
05-016-2-0002-A;AVILA;016;ARÉVALO;2;0002;A;957;141;506;694;11;11;PCE;11
05-016-2-0002-B;AVILA;016;ARÉVALO;2;0002;B;984;153;521;733;12;7;AP-PDP-UL;321
05-016-2-0002-B;AVILA;016;ARÉVALO;2;0002;B;984;153;521;733;12;7;PSOE;194
05-016-2-0002-B;AVILA;016;ARÉVALO;2;0002;B;984;153;521;733;12;7;CDS;187
05-016-2-0002-B;AVILA;016;ARÉVALO;2;0002;B;984;153;521;733;12;7;PCE;12
05-017-1-0001-A;AVILA;017;AVEINTE;1;0001;A;166;30;102;118;6;0;AP-PDP-UL;66
05-017-1-0001-A;AVILA;017;AVEINTE;1;0001;A;166;30;102;118;6;0;PSOE;35
05-017-1-0001-A;AVILA;017;AVEINTE;1;0001;A;166;30;102;118;6;0;CDS;10
05-017-1-0001-A;AVILA;017;AVEINTE;1;0001;A;166;30;102;118;6;0;PCE;1
05-018-1-0001-A;AVILA;018;AVELLANEDA;1;0001;A;97;10;52;57;0;0;PSOE;34
05-018-1-0001-A;AVILA;018;AVELLANEDA;1;0001;A;97;10;52;57;0;0;CDS;17
05-018-1-0001-A;AVILA;018;AVELLANEDA;1;0001;A;97;10;52;57;0;0;AP-PDP-UL;5
05-018-1-0001-A;AVILA;018;AVELLANEDA;1;0001;A;97;10;52;57;0;0;PCE;1
05-019-1-0001-A;AVILA;019;AVILA;1;0001;A;608;130;352;466;6;5;AP-PDP-UL;263
05-019-1-0001-A;AVILA;019;AVILA;1;0001;A;608;130;352;466;6;5;PSOE;99
05-019-1-0001-A;AVILA;019;AVILA;1;0001;A;608;130;352;466;6;5;CDS;86
05-019-1-0001-A;AVILA;019;AVILA;1;0001;A;608;130;352;466;6;5;PCE;7
05-019-2-0001-A;AVILA;019;AVILA;2;0001;A;1380;289;800;993;10;12;AP-PDP-UL;671
05-019-2-0001-A;AVILA;019;AVILA;2;0001;A;1380;289;800;993;10;12;PSOE;152
05-019-2-0001-A;AVILA;019;AVILA;2;0001;A;1380;289;800;993;10;12;CDS;140
05-019-2-0001-A;AVILA;019;AVILA;2;0001;A;1380;289;800;993;10;12;PCE;8
05-019-3-0001-A;AVILA;019;AVILA;3;0001;A;1237;234;642;809;11;2;AP-PDP-UL;351
05-019-3-0001-A;AVILA;019;AVILA;3;0001;A;1237;234;642;809;11;2;PSOE;235
05-019-3-0001-A;AVILA;019;AVILA;3;0001;A;1237;234;642;809;11;2;CDS;193
05-019-3-0001-A;AVILA;019;AVILA;3;0001;A;1237;234;642;809;11;2;PCE;17
05-019-4-0001-A;AVILA;019;AVILA;4;0001;A;1227;239;651;776;11;4;PSOE;292
05-019-4-0001-A;AVILA;019;AVILA;4;0001;A;1227;239;651;776;11;4;AP-PDP-UL;235
05-019-4-0001-A;AVILA;019;AVILA;4;0001;A;1227;239;651;776;11;4;CDS;202
05-019-4-0001-A;AVILA;019;AVILA;4;0001;A;1227;239;651;776;11;4;PCE;32
05-019-5-0001-A;AVILA;019;AVILA;5;0001;A;1073;206;611;735;6;2;AP-PDP-UL;292
05-019-5-0001-A;AVILA;019;AVILA;5;0001;A;1073;206;611;735;6;2;PSOE;242
05-019-5-0001-A;AVILA;019;AVILA;5;0001;A;1073;206;611;735;6;2;CDS;160
05-019-5-0001-A;AVILA;019;AVILA;5;0001;A;1073;206;611;735;6;2;PCE;33
05-019-6-0001-A;AVILA;019;AVILA;6;0001;A;1123;214;637;814;12;9;AP-PDP-UL;540
05-019-6-0001-A;AVILA;019;AVILA;6;0001;A;1123;214;637;814;12;9;CDS;127
05-019-6-0001-A;AVILA;019;AVILA;6;0001;A;1123;214;637;814;12;9;PSOE;123
05-019-6-0001-A;AVILA;019;AVILA;6;0001;A;1123;214;637;814;12;9;PCE;3
05-019-7-0001-A;AVILA;019;AVILA;7;0001;A;104;15;71;85;1;0;PSOE;44
05-019-7-0001-A;AVILA;019;AVILA;7;0001;A;104;15;71;85;1;0;AP-PDP-UL;34
05-019-7-0001-A;AVILA;019;AVILA;7;0001;A;104;15;71;85;1;0;CDS;6
05-019-7-0001-A;AVILA;019;AVILA;7;0001;A;104;15;71;85;1;0;PCE;0
05-019-8-0001-A;AVILA;019;AVILA;8;0001;A;276;52;188;236;1;0;PSOE;104
05-019-8-0001-A;AVILA;019;AVILA;8;0001;A;276;52;188;236;1;0;CDS;75
05-019-8-0001-A;AVILA;019;AVILA;8;0001;A;276;52;188;236;1;0;AP-PDP-UL;49
05-019-8-0001-A;AVILA;019;AVILA;8;0001;A;276;52;188;236;1;0;PCE;7
05-019-9-0001-A;AVILA;019;AVILA;9;0001;A;105;7;63;89;1;0;PSOE;42
05-019-9-0001-A;AVILA;019;AVILA;9;0001;A;105;7;63;89;1;0;AP-PDP-UL;27
05-019-9-0001-A;AVILA;019;AVILA;9;0001;A;105;7;63;89;1;0;CDS;16
05-019-9-0001-A;AVILA;019;AVILA;9;0001;A;105;7;63;89;1;0;PCE;3
05-019-10-0001-A;AVILA;019;AVILA;10;0001;A;51;22;36;42;0;0;CDS;16
05-019-10-0001-A;AVILA;019;AVILA;10;0001;A;51;22;36;42;0;0;PSOE;14
05-019-10-0001-A;AVILA;019;AVILA;10;0001;A;51;22;36;42;0;0;AP-PDP-UL;9
05-019-10-0001-A;AVILA;019;AVILA;10;0001;A;51;22;36;42;0;0;PCE;3
05-019-11-0001-A;AVILA;019;AVILA;11;0001;A;88;20;69;72;0;0;PSOE;39
05-019-11-0001-A;AVILA;019;AVILA;11;0001;A;88;20;69;72;0;0;AP-PDP-UL;32
05-019-11-0001-A;AVILA;019;AVILA;11;0001;A;88;20;69;72;0;0;CDS;1
05-019-11-0001-A;AVILA;019;AVILA;11;0001;A;88;20;69;72;0;0;PCE;0
05-019-12-0001-A;AVILA;019;AVILA;12;0001;A;99;11;72;78;1;1;AP-PDP-UL;48
05-019-12-0001-A;AVILA;019;AVILA;12;0001;A;99;11;72;78;1;1;PSOE;18
05-019-12-0001-A;AVILA;019;AVILA;12;0001;A;99;11;72;78;1;1;CDS;9
05-019-12-0001-A;AVILA;019;AVILA;12;0001;A;99;11;72;78;1;1;PCE;1
05-019-1-0002-A;AVILA;019;AVILA;1;0002;A;858;177;448;562;3;14;AP-PDP-UL;285
05-019-1-0002-A;AVILA;019;AVILA;1;0002;A;858;177;448;562;3;14;PSOE;151
05-019-1-0002-A;AVILA;019;AVILA;1;0002;A;858;177;448;562;3;14;CDS;101
05-019-1-0002-A;AVILA;019;AVILA;1;0002;A;858;177;448;562;3;14;PCE;8
05-019-2-0002-A;AVILA;019;AVILA;2;0002;A;1556;280;870;1160;6;24;AP-PDP-UL;732
05-019-2-0002-A;AVILA;019;AVILA;2;0002;A;1556;280;870;1160;6;24;PSOE;212
05-019-2-0002-A;AVILA;019;AVILA;2;0002;A;1556;280;870;1160;6;24;CDS;177
05-019-2-0002-A;AVILA;019;AVILA;2;0002;A;1556;280;870;1160;6;24;PCE;9
05-019-4-0002-A;AVILA;019;AVILA;4;0002;A;1713;315;819;995;18;3;AP-PDP-UL;385
05-019-4-0002-A;AVILA;019;AVILA;4;0002;A;1713;315;819;995;18;3;PSOE;341
05-019-4-0002-A;AVILA;019;AVILA;4;0002;A;1713;315;819;995;18;3;CDS;224
05-019-4-0002-A;AVILA;019;AVILA;4;0002;A;1713;315;819;995;18;3;PCE;24
05-019-5-0002-A;AVILA;019;AVILA;5;0002;A;1446;253;775;1001;7;21;AP-PDP-UL;505
05-019-5-0002-A;AVILA;019;AVILA;5;0002;A;1446;253;775;1001;7;21;PSOE;243
05-019-5-0002-A;AVILA;019;AVILA;5;0002;A;1446;253;775;1001;7;21;CDS;190
05-019-5-0002-A;AVILA;019;AVILA;5;0002;A;1446;253;775;1001;7;21;PCE;35
05-019-6-0002-A;AVILA;019;AVILA;6;0002;A;1361;258;780;929;7;9;AP-PDP-UL;478
05-019-6-0002-A;AVILA;019;AVILA;6;0002;A;1361;258;780;929;7;9;PSOE;247
05-019-6-0002-A;AVILA;019;AVILA;6;0002;A;1361;258;780;929;7;9;CDS;163
05-019-6-0002-A;AVILA;019;AVILA;6;0002;A;1361;258;780;929;7;9;PCE;25
05-019-1-0003-A;AVILA;019;AVILA;1;0003;A;993;155;535;687;17;5;AP-PDP-UL;258
05-019-1-0003-A;AVILA;019;AVILA;1;0003;A;993;155;535;687;17;5;PSOE;246
05-019-1-0003-A;AVILA;019;AVILA;1;0003;A;993;155;535;687;17;5;CDS;132
05-019-1-0003-A;AVILA;019;AVILA;1;0003;A;993;155;535;687;17;5;PCE;29
05-019-4-0003-A;AVILA;019;AVILA;4;0003;A;1744;398;957;1111;25;17;PSOE;454
05-019-4-0003-A;AVILA;019;AVILA;4;0003;A;1744;398;957;1111;25;17;AP-PDP-UL;317
05-019-4-0003-A;AVILA;019;AVILA;4;0003;A;1744;398;957;1111;25;17;CDS;260
05-019-4-0003-A;AVILA;019;AVILA;4;0003;A;1744;398;957;1111;25;17;PCE;38
05-019-5-0003-A;AVILA;019;AVILA;5;0003;A;1029;155;505;659;8;10;AP-PDP-UL;317
05-019-5-0003-A;AVILA;019;AVILA;5;0003;A;1029;155;505;659;8;10;PSOE;209
05-019-5-0003-A;AVILA;019;AVILA;5;0003;A;1029;155;505;659;8;10;CDS;106
05-019-5-0003-A;AVILA;019;AVILA;5;0003;A;1029;155;505;659;8;10;PCE;9
05-019-6-0003-A;AVILA;019;AVILA;6;0003;A;1808;345;906;1139;32;14;PSOE;482
05-019-6-0003-A;AVILA;019;AVILA;6;0003;A;1808;345;906;1139;32;14;AP-PDP-UL;352
05-019-6-0003-A;AVILA;019;AVILA;6;0003;A;1808;345;906;1139;32;14;CDS;221
05-019-6-0003-A;AVILA;019;AVILA;6;0003;A;1808;345;906;1139;32;14;PCE;38
05-019-4-0004-A;AVILA;019;AVILA;4;0004;A;1394;267;741;946;32;11;PSOE;349
05-019-4-0004-A;AVILA;019;AVILA;4;0004;A;1394;267;741;946;32;11;AP-PDP-UL;261
05-019-4-0004-A;AVILA;019;AVILA;4;0004;A;1394;267;741;946;32;11;CDS;254
05-019-4-0004-A;AVILA;019;AVILA;4;0004;A;1394;267;741;946;32;11;PCE;39
05-019-5-0004-A;AVILA;019;AVILA;5;0004;A;772;128;350;485;9;6;PSOE;182
05-019-5-0004-A;AVILA;019;AVILA;5;0004;A;772;128;350;485;9;6;AP-PDP-UL;175
05-019-5-0004-A;AVILA;019;AVILA;5;0004;A;772;128;350;485;9;6;CDS;98
05-019-5-0004-A;AVILA;019;AVILA;5;0004;A;772;128;350;485;9;6;PCE;15
05-019-6-0004-A;AVILA;019;AVILA;6;0004;A;1327;240;655;803;15;9;AP-PDP-UL;278
05-019-6-0004-A;AVILA;019;AVILA;6;0004;A;1327;240;655;803;15;9;PSOE;254
05-019-6-0004-A;AVILA;019;AVILA;6;0004;A;1327;240;655;803;15;9;CDS;225
05-019-6-0004-A;AVILA;019;AVILA;6;0004;A;1327;240;655;803;15;9;PCE;22
05-019-4-0005-A;AVILA;019;AVILA;4;0005;A;1424;257;708;862;13;10;PSOE;344
05-019-4-0005-A;AVILA;019;AVILA;4;0005;A;1424;257;708;862;13;10;CDS;290
05-019-4-0005-A;AVILA;019;AVILA;4;0005;A;1424;257;708;862;13;10;AP-PDP-UL;172
05-019-4-0005-A;AVILA;019;AVILA;4;0005;A;1424;257;708;862;13;10;PCE;33
05-019-6-0005-A;AVILA;019;AVILA;6;0005;A;1649;345;858;1059;36;10;PSOE;352
05-019-6-0005-A;AVILA;019;AVILA;6;0005;A;1649;345;858;1059;36;10;CDS;340
05-019-6-0005-A;AVILA;019;AVILA;6;0005;A;1649;345;858;1059;36;10;AP-PDP-UL;266
05-019-6-0005-A;AVILA;019;AVILA;6;0005;A;1649;345;858;1059;36;10;PCE;55
05-019-6-0006-A;AVILA;019;AVILA;6;0006;A;1148;252;651;777;13;6;PSOE;314
05-019-6-0006-A;AVILA;019;AVILA;6;0006;A;1148;252;651;777;13;6;AP-PDP-UL;219
05-019-6-0006-A;AVILA;019;AVILA;6;0006;A;1148;252;651;777;13;6;CDS;186
05-019-6-0006-A;AVILA;019;AVILA;6;0006;A;1148;252;651;777;13;6;PCE;39
05-019-6-0007-A;AVILA;019;AVILA;6;0007;A;1305;267;720;865;13;7;AP-PDP-UL;354
05-019-6-0007-A;AVILA;019;AVILA;6;0007;A;1305;267;720;865;13;7;PSOE;246
05-019-6-0007-A;AVILA;019;AVILA;6;0007;A;1305;267;720;865;13;7;CDS;223
05-019-6-0007-A;AVILA;019;AVILA;6;0007;A;1305;267;720;865;13;7;PCE;22
05-019-6-0008-A;AVILA;019;AVILA;6;0008;A;1170;226;653;831;15;4;PSOE;333
05-019-6-0008-A;AVILA;019;AVILA;6;0008;A;1170;226;653;831;15;4;AP-PDP-UL;243
05-019-6-0008-A;AVILA;019;AVILA;6;0008;A;1170;226;653;831;15;4;CDS;215
05-019-6-0008-A;AVILA;019;AVILA;6;0008;A;1170;226;653;831;15;4;PCE;21
05-021-1-0001-A;AVILA;021;EL BARCO DE AVILA;1;0001;A;720;167;452;543;4;1;AP-PDP-UL;232
05-021-1-0001-A;AVILA;021;EL BARCO DE AVILA;1;0001;A;720;167;452;543;4;1;PSOE;216
05-021-1-0001-A;AVILA;021;EL BARCO DE AVILA;1;0001;A;720;167;452;543;4;1;CDS;89
05-021-1-0001-A;AVILA;021;EL BARCO DE AVILA;1;0001;A;720;167;452;543;4;1;PCE;1
05-021-1-0002-A;AVILA;021;EL BARCO DE AVILA;1;0002;A;1284;232;710;901;7;13;AP-PDP-UL;387
05-021-1-0002-A;AVILA;021;EL BARCO DE AVILA;1;0002;A;1284;232;710;901;7;13;PSOE;373
05-021-1-0002-A;AVILA;021;EL BARCO DE AVILA;1;0002;A;1284;232;710;901;7;13;CDS;116
05-021-1-0002-A;AVILA;021;EL BARCO DE AVILA;1;0002;A;1284;232;710;901;7;13;PCE;5
05-022-1-0001-A;AVILA;022;EL BARRACO;1;0001;A;1519;362;1008;1125;16;13;AP-PDP-UL;533
05-022-1-0001-A;AVILA;022;EL BARRACO;1;0001;A;1519;362;1008;1125;16;13;PSOE;318
05-022-1-0001-A;AVILA;022;EL BARRACO;1;0001;A;1519;362;1008;1125;16;13;CDS;237
05-022-1-0001-A;AVILA;022;EL BARRACO;1;0001;A;1519;362;1008;1125;16;13;PCE;8
05-022-1-0002-A;AVILA;022;EL BARRACO;1;0002;A;148;31;96;113;1;1;PSOE;45
05-022-1-0002-A;AVILA;022;EL BARRACO;1;0002;A;148;31;96;113;1;1;AP-PDP-UL;36
05-022-1-0002-A;AVILA;022;EL BARRACO;1;0002;A;148;31;96;113;1;1;CDS;28
05-022-1-0002-A;AVILA;022;EL BARRACO;1;0002;A;148;31;96;113;1;1;PCE;2
05-023-1-0001-A;AVILA;023;BARROMÁN;1;0001;A;295;62;206;245;3;3;CDS;100
05-023-1-0001-A;AVILA;023;BARROMÁN;1;0001;A;295;62;206;245;3;3;PSOE;87
05-023-1-0001-A;AVILA;023;BARROMÁN;1;0001;A;295;62;206;245;3;3;AP-PDP-UL;52
05-023-1-0001-A;AVILA;023;BARROMÁN;1;0001;A;295;62;206;245;3;3;PCE;0
05-024-1-0001-A;AVILA;024;BECEDAS;1;0001;A;630;130;381;409;1;1;AP-PDP-UL;174
05-024-1-0001-A;AVILA;024;BECEDAS;1;0001;A;630;130;381;409;1;1;CDS;153
05-024-1-0001-A;AVILA;024;BECEDAS;1;0001;A;630;130;381;409;1;1;PSOE;78
05-024-1-0001-A;AVILA;024;BECEDAS;1;0001;A;630;130;381;409;1;1;PCE;2
05-025-1-0001-A;AVILA;025;BECEDILLAS;1;0001;A;207;90;136;147;16;1;AP-PDP-UL;88
05-025-1-0001-A;AVILA;025;BECEDILLAS;1;0001;A;207;90;136;147;16;1;PSOE;21
05-025-1-0001-A;AVILA;025;BECEDILLAS;1;0001;A;207;90;136;147;16;1;CDS;20
05-025-1-0001-A;AVILA;025;BECEDILLAS;1;0001;A;207;90;136;147;16;1;PCE;1
05-026-1-0001-A;AVILA;026;BERCIAL DE ZAPARDIEL;1;0001;A;330;104;152;286;0;2;CDS;112
05-026-1-0001-A;AVILA;026;BERCIAL DE ZAPARDIEL;1;0001;A;330;104;152;286;0;2;PSOE;86
05-026-1-0001-A;AVILA;026;BERCIAL DE ZAPARDIEL;1;0001;A;330;104;152;286;0;2;AP-PDP-UL;85
05-026-1-0001-A;AVILA;026;BERCIAL DE ZAPARDIEL;1;0001;A;330;104;152;286;0;2;PCE;1
05-027-1-0001-A;AVILA;027;LAS BERLANAS;1;0001;A;375;121;264;292;1;3;AP-PDP-UL;145
05-027-1-0001-A;AVILA;027;LAS BERLANAS;1;0001;A;375;121;264;292;1;3;PSOE;123
05-027-1-0001-A;AVILA;027;LAS BERLANAS;1;0001;A;375;121;264;292;1;3;CDS;20
05-027-1-0001-A;AVILA;027;LAS BERLANAS;1;0001;A;375;121;264;292;1;3;PCE;0
05-029-1-0001-A;AVILA;029;BERNUY-ZAPARDIEL;1;0001;A;241;22;240;141;1;0;AP-PDP-UL;108
05-029-1-0001-A;AVILA;029;BERNUY-ZAPARDIEL;1;0001;A;241;22;240;141;1;0;PSOE;21
05-029-1-0001-A;AVILA;029;BERNUY-ZAPARDIEL;1;0001;A;241;22;240;141;1;0;CDS;11
05-029-1-0001-A;AVILA;029;BERNUY-ZAPARDIEL;1;0001;A;241;22;240;141;1;0;PCE;0
05-030-1-0001-A;AVILA;030;BERROCALEJO DE ARAGONA;1;0001;A;43;8;18;35;0;0;PSOE;14
05-030-1-0001-A;AVILA;030;BERROCALEJO DE ARAGONA;1;0001;A;43;8;18;35;0;0;CDS;12
05-030-1-0001-A;AVILA;030;BERROCALEJO DE ARAGONA;1;0001;A;43;8;18;35;0;0;AP-PDP-UL;8
05-030-1-0001-A;AVILA;030;BERROCALEJO DE ARAGONA;1;0001;A;43;8;18;35;0;0;PCE;1
05-033-1-0001-A;AVILA;033;BLASCOMILLÁN;1;0001;A;368;58;230;282;7;2;AP-PDP-UL;167
05-033-1-0001-A;AVILA;033;BLASCOMILLÁN;1;0001;A;368;58;230;282;7;2;PSOE;90
05-033-1-0001-A;AVILA;033;BLASCOMILLÁN;1;0001;A;368;58;230;282;7;2;CDS;15
05-033-1-0001-A;AVILA;033;BLASCOMILLÁN;1;0001;A;368;58;230;282;7;2;PCE;1
05-034-1-0001-A;AVILA;034;BLASCONUÑO DE MATACABRAS;1;0001;A;36;15;23;28;1;0;AP-PDP-UL;16
05-034-1-0001-A;AVILA;034;BLASCONUÑO DE MATACABRAS;1;0001;A;36;15;23;28;1;0;PSOE;10
05-034-1-0001-A;AVILA;034;BLASCONUÑO DE MATACABRAS;1;0001;A;36;15;23;28;1;0;CDS;1
05-034-1-0001-A;AVILA;034;BLASCONUÑO DE MATACABRAS;1;0001;A;36;15;23;28;1;0;PCE;0
05-035-1-0001-A;AVILA;035;BLASCOSANCHO;1;0001;A;196;59;158;170;1;3;AP-PDP-UL;98
05-035-1-0001-A;AVILA;035;BLASCOSANCHO;1;0001;A;196;59;158;170;1;3;PSOE;60
